Catálogo de cód                          
Fecha inicio deFecha fin de    Versión     Revisión  
   3/27/2017                     2.0     
                                         
c_CodigoPostal   c_Estado    c_Municipio c_Localidad 
     85374          SON                  
     85375          SON                  
     85376          SON                  
     85377          SON                  
     85378          SON                  
     85379          SON                  
     85380          SON          025          05     
     85381          SON                  
     85382          SON                  
     85383          SON                  
     85384          SON                  
     85385          SON          025          05     
     85386          SON          025          05     
     85387          SON          025          05     
     85388          SON          025          05     
     85389          SON          025          05     
     85390          SON          025          05     
     85391          SON                  
     85392          SON                  
     85393          SON                  
     85394          SON                  
     85395          SON                  
     85396          SON                  
     85397          SON          025          05     
     85398          SON          025          05     
     85399          SON          025          05     
     85400          SON          029          06     
     85401          SON                  
     85402          SON                  
     85403          SON                  
     85404          SON                  
     85405          SON          029          06     
     85406          SON          029          06     
     85407          SON                  
     85408          SON                  
     85409          SON          029          06     
     85410          SON          029          06     
     85411          SON                  
     85412          SON                  
     85413          SON                  
     85414          SON                  
     85415          SON          029          06     
     85416          SON                  
     85417          SON          029          06     
     85418          SON                  
     85419          SON                  
     85420          SON          029          06     
     85421          SON                  
     85422          SON                  
     85423          SON          029          06     
     85424          SON          029          06     
     85425          SON          029          06     
     85426          SON          029          06     
     85427          SON          029          06     
     85428          SON          029          06     
     85429          SON                  
     85430          SON          029          06     
     85431          SON                  
     85432          SON                  
     85433          SON                  
     85434          SON                  
     85435          SON                  
     85436          SON                  
     85437          SON                  
     85438          SON                  
     85439          SON                  
     85440          SON          029          06     
     85441          SON                  
     85442          SON                  
     85443          SON                  
     85444          SON          029          06     
     85445          SON                  
     85446          SON                  
     85447          SON          029          06     
     85448          SON          029          06     
     85449          SON                  
     85450          SON          029          06     
     85451          SON                  
     85452          SON                  
     85453          SON                  
     85454          SON          029          06     
     85455          SON          029          06     
     85456          SON          029          06     
     85457          SON          029          06     
     85458          SON                  
     85459          SON                  
     85460          SON          029          06     
     85461          SON                  
     85462          SON                  
     85463          SON          029          06     
     85464          SON                  
     85465          SON          029          06     
     85466          SON                  
     85467          SON          029          06     
     85468          SON                  
     85469          SON                  
     85470          SON          029          06     
     85471          SON                  
     85472          SON                  
     85473          SON                  
     85474          SON                  
     85475          SON                  
     85476          SON          029          06     
     85477          SON          029          06     
     85478          SON                  
     85479          SON                  
     85480          SON          029          06     
     85481          SON                  
     85482          SON                  
     85483          SON                  
     85484          SON          029          06     
     85485          SON                  
     85486          SON          029          06     
     85487          SON                  
     85488          SON          029          06     
     85489          SON          029          06     
     85490          SON          029          06     
     85491          SON                  
     85492          SON                  
     85493          SON                  
     85494          SON                  
     85495          SON                  
     85496          SON                  
     85497          SON                  
     85498          SON                  
     85499          SON          029          06     
     85500          SON          029     
     85501          SON                  
     85502          SON                  
     85503          SON          029     
     85504          SON                  
     85506          SON          029     
     85507          SON          029     
     85508          SON          029     
     85509          SON          029     
     85510          SON          029     
     85511          SON                  
     85512          SON                  
     85513          SON          029     
     85514          SON          072     
     85515          SON          072     
     85516          SON          072     
     85517          SON                  
     85518          SON          072     
     85519          SON          072     
     85520          SON          025     
     85521          SON                  
     85522          SON                  
     85523          SON          025     
     85524          SON          025     
     85525          SON          025     
     85526          SON          025     
     85527          SON          025     
     85528          SON                  
     85529          SON                  
     85530          SON          025     
     85531          SON                  
     85532          SON                  
     85533          SON          025     
     85534          SON          025     
     85535          SON          025     
     85536          SON          025     
     85537          SON          025     
     85538          SON                  
     85539          SON                  
     85540          SON          021     
     85541          SON                  
     85542          SON                  
     85543          SON                  
     85544          SON                  
     85545          SON                  
     85546          SON                  
     85547          SON                  
     85548          SON                  
     85549          SON          021     
     85550          SON          021     
     85551          SON                  
     85552          SON                  
     85553          SON          021     
     85554          SON                  
     85555          SON                  
     85556          SON          021     
     85557          SON                  
     85558          SON                  
     85559          SON                  
     85560          SON          037     
     85561          SON                  
     85562          SON                  
     85563          SON          037     
     85564          SON          037     
     85565          SON          037     
     85566          SON                  
     85567          SON                  
     85568          SON                  
     85569          SON                  
     85570          SON                  
     85571          SON                  
     85572          SON                  
     85573          SON                  
     85574          SON                  
     85575          SON                  
     85576          SON                  
     85577          SON                  
     85578          SON                  
     85579          SON                  
     85580          SON          062     
     85581          SON                  
     85582          SON                  
     85583          SON                  
     85584          SON                  
     85585          SON                  
     85586          SON                  
     85587          SON                  
     85588          SON                  
     85589          SON                  
     85590          SON                  
     85591          SON                  
     85592          SON                  
     85593          SON                  
     85594          SON                  
     85595          SON                  
     85596          SON                  
     85597          SON                  
     85598          SON                  
     85599          SON                  
     85600          SON          052     
     85601          SON                  
     85602          SON                  
     85603          SON                  
     85604          SON                  
     85605          SON                  
     85606          SON          052     
     85607          SON                  
     85608          SON          052     
     85609          SON          052     
     85610          SON          052     
     85611          SON                  
     85612          SON                  
     85613          SON          052     
     85614          SON          052     
     85615          SON          052     
     85616          SON                  
     85617          SON                  
     85618          SON          052     
     85619          SON          052     
     85620          SON          054     
     85621          SON                  
     85622          SON                  
     85623          SON                  
     85624          SON                  
     85625          SON                  
     85626          SON                  
     85627          SON                  
     85628          SON                  
     85629          SON                  
     85630          SON                  
     85631          SON                  
     85632          SON                  
     85633          SON                  
     85634          SON                  
     85635          SON                  
     85636          SON                  
     85637          SON                  
     85638          SON                  
     85639          SON                  
     85640          SON          061     
     85641          SON          061     
     85642          SON                  
     85643          SON          061     
     85644          SON                  
     85645          SON                  
     85646          SON                  
     85647          SON                  
     85648          SON                  
     85649          SON                  
     85650          SON          061     
     85651          SON                  
     85652          SON                  
     85653          SON                  
     85654          SON                  
     85655          SON                  
     85656          SON          061     
     85657          SON                  
     85658          SON                  
     85659          SON                  
     85660          SON          009     
     85661          SON                  
     85662          SON                  
     85663          SON                  
     85664          SON                  
     85665          SON                  
     85666          SON                  
     85667          SON                  
     85668          SON                  
     85669          SON                  
     85670          SON          009     
     85671          SON                  
     85672          SON                  
     85673          SON          009     
     85674          SON          009     
     85675          SON          009     
     85676          SON          009     
     85677          SON                  
     85678          SON                  
     85679          SON                  
     85680          SON          005     
     85681          SON          005     
     85682          SON                  
     85683          SON                  
     85684          SON                  
     85685          SON                  
     85686          SON                  
     85687          SON                  
     85688          SON                  
     85689          SON                  
     85690          SON          005     
     85691          SON                  
     85692          SON                  
     85693          SON                  
     85694          SON                  
     85695          SON          005     
     85696          SON                  
     85697          SON                  
     85698          SON                  
     85699          SON                  
     85700          SON          051     
     85701          SON                  
     85702          SON                  
     85703          SON                  
     85704          SON                  
     85705          SON                  
     85706          SON                  
     85707          SON                  
     85708          SON                  
     85709          SON                  
     85710          SON          051     
     85711          SON                  
     85712          SON                  
     85713          SON          051     
     85714          SON          051     
     85715          SON          051     
     85716          SON          051     
     85717          SON          051     
     85718          SON                  
     85719          SON                  
     85720          SON          049     
     85721          SON                  
     85722          SON                  
     85723          SON                  
     85724          SON                  
     85725          SON                  
     85726          SON                  
     85727          SON                  
     85728          SON                  
     85729          SON                  
     85730          SON          049     
     85731          SON                  
     85732          SON                  
     85733          SON          049     
     85734          SON          049     
     85735          SON          049     
     85736          SON          049     
     85737          SON          049     
     85738          SON                  
     85739          SON                  
     85740          SON          044     
     85741          SON                  
     85742          SON                  
     85743          SON                  
     85744          SON                  
     85745          SON                  
     85746          SON                  
     85747          SON                  
     85748          SON                  
     85749          SON                  
     85750          SON                  
     85751          SON                  
     85752          SON                  
     85753          SON                  
     85754          SON                  
     85755          SON                  
     85756          SON                  
     85757          SON                  
     85758          SON                  
     85759          SON                  
     85760          SON          003     
     85761          SON                  
     85762          SON                  
     85763          SON                  
     85764          SON          003     
     85765          SON          003     
     85766          SON          003     
     85767          SON          003     
     85768          SON                  
     85769          SON                  
     85770          SON          003     
     85771          SON                  
     85772          SON                  
     85773          SON          003     
     85774          SON          003     
     85775          SON          003     
     85776          SON          003     
     85777          SON          003     
     85778          SON                  
     85779          SON                  
     85780          SON          069     
     85781          SON                  
     85782          SON                  
     85783          SON                  
     85784          SON                  
     85785          SON          069     
     85786          SON                  
     85787          SON                  
     85788          SON                  
     85789          SON          069     
     85790          SON          069     
     85791          SON                  
     85792          SON                  
     85793          SON          069     
     85794          SON          069     
     85795          SON          069     
     85796          SON          069     
     85797          SON          069     
     85798          SON          069     
     85799          SON                  
     85800          SON          042          09     
     85801          SON                  
     85802          SON                  
     85803          SON                  
     85804          SON                  
     85805          SON                  
     85806          SON                  
     85807          SON                  
     85808          SON                  
     85809          SON                  
     85810          SON          042          09     
     85811          SON                  
     85812          SON                  
     85813          SON                  
     85814          SON                  
     85815          SON                  
     85816          SON                  
     85817          SON                  
     85818          SON                  
     85819          SON                  
     85820          SON          042          09     
     85821          SON                  
     85822          SON                  
     85823          SON          042          09     
     85824          SON                  
     85825          SON          042          09     
     85826          SON          042          09     
     85827          SON          042          09     
     85828          SON                  
     85829          SON                  
     85830          SON          042          09     
     85831          SON                  
     85832          SON                  
     85833          SON                  
     85834          SON                  
     85835          SON          042          09     
     85836          SON                  
     85837          SON                  
     85838          SON                  
     85839          SON                  
     85840          SON          042          09     
     85841          SON                  
     85842          SON                  
     85843          SON          042          09     
     85844          SON                  
     85845          SON          042          09     
     85846          SON                  
     85847          SON                  
     85848          SON                  
     85849          SON                  
     85850          SON          042          09     
     85851          SON                  
     85852          SON                  
     85853          SON                  
     85854          SON                  
     85855          SON                  
     85856          SON                  
     85857          SON                  
     85858          SON                  
     85859          SON                  
     85860          SON          042          09     
     85861          SON                  
     85862          SON                  
     85863          SON                  
     85864          SON          042          09     
     85865          SON                  
     85866          SON                  
     85867          SON                  
     85868          SON                  
     85869          SON                  
     85870          SON          042          09     
     85871          SON                  
     85872          SON                  
     85873          SON                  
     85874          SON          042          09     
     85875          SON                  
     85876          SON                  
     85877          SON                  
     85878          SON                  
     85879          SON                  
     85880          SON          042          09     
     85881          SON                  
     85882          SON                  
     85883          SON                  
     85884          SON                  
     85885          SON                  
     85886          SON                  
     85887          SON                  
     85888          SON                  
     85889          SON                  
     85890          SON          042          09     
     85891          SON                  
     85892          SON                  
     85893          SON          042          09     
     85894          SON          042          09     
     85895          SON          042          09     
     85896          SON                  
     85897          SON                  
     85898          SON                  
     85899          SON                  
     85900          SON          033          08     
     85901          SON                  
     85902          SON                  
     85903          SON                  
     85904          SON                  
     85905          SON                  
     85906          SON                  
     85907          SON                  
     85908          SON                  
     85909          SON                  
     85910          SON          033          08     
     85911          SON                  
     85912          SON                  
     85913          SON          033          08     
     85914          SON          033          08     
     85915          SON                  
     85916          SON                  
     85917          SON                  
     85918          SON                  
     85919          SON                  
     85920          SON          033          08     
     85921          SON                  
     85922          SON                  
     85923          SON                  
     85924          SON                  
     85925          SON          033          08     
     85926          SON                  
     85927          SON                  
     85928          SON                  
     85929          SON                  
     85930          SON          033          08     
     85931          SON                  
     85932          SON                  
     85933          SON                  
     85934          SON                  
     85935          SON          033          08     
     85936          SON                  
     85937          SON          033          08     
     85938          SON          033          08     
     85939          SON                  
     85940          SON          033          08     
     85941          SON                  
     85942          SON                  
     85943          SON          033          08     
     85944          SON                  
     85945          SON                  
     85946          SON                  
     85947          SON                  
     85948          SON                  
     85949          SON                  
     85950          SON          033          08     
     85951          SON                  
     85952          SON                  
     85953          SON                  
     85954          SON                  
     85955          SON                  
     85956          SON                  
     85957          SON                  
     85958          SON                  
     85959          SON                  
     85960          SON          033          08     
     85961          SON                  
     85962          SON                  
     85963          SON                  
     85964          SON                  
     85965          SON                  
     85966          SON          033          08     
     85967          SON          033          08     
     85968          SON          033          08     
     85969          SON                  
     85970          SON          033          08     
     85971          SON                  
     85972          SON                  
     85973          SON                  
     85974          SON                  
     85975          SON                  
     85976          SON                  
     85977          SON          033          08     
     85978          SON                  
     85979          SON                  
     85980          SON          033          08     
     85981          SON                  
     85982          SON                  
     85983          SON                  
     85984          SON          033          08     
     85985          SON                  
     85986          SON                  
     85987          SON                  
     85988          SON                  
     85989          SON                  
     85990          SON          033          08     
     85991          SON                  
     85992          SON                  
     85993          SON                  
     85994          SON          033          08     
     85995          SON                  
     85996          SON                  
     85997          SON                  
     85998          SON                  
     85999          SON                  
     00000          TAB          000          00     
     86000          TAB          004          02     
     86001          TAB                  
     86002          TAB                  
     86003          TAB                  
     86004          TAB                  
     86005          TAB                  
     86006          TAB                  
     86007          TAB                  
     86008          TAB          004          02     
     86009          TAB                  
     86010          TAB          004          02     
     86011          TAB                  
     86012          TAB                  
     86013          TAB                  
     86014          TAB                  
     86015          TAB          004          02     
     86016          TAB          004          02     
     86017          TAB          004          02     
     86018          TAB          004          02     
     86019          TAB          004          02     
     86020          TAB          004          02     
     86021          TAB                  
     86022          TAB                  
     86023          TAB                  
     86024          TAB                  
     86025          TAB          004          02     
     86026          TAB          004          02     
     86027          TAB          004          02     
     86028          TAB                  
     86029          TAB          004          02     
     86030          TAB          004          02     
     86031          TAB                  
     86032          TAB                  
     86033          TAB                  
     86034          TAB                  
     86035          TAB          004          02     
     86036          TAB                  
     86037          TAB          004          02     
     86038          TAB          004          02     
     86039          TAB          004          02     
     86040          TAB          004          02     
     86041          TAB                  
     86042          TAB                  
     86043          TAB                  
     86044          TAB                  
     86045          TAB                  
     86046          TAB                  
     86047          TAB                  
     86048          TAB                  
     86049          TAB          004          02     
     86050          TAB          004          02     
     86051          TAB                  
     86052          TAB                  
     86053          TAB                  
     86054          TAB                  
     86055          TAB                  
     86056          TAB                  
     86057          TAB                  
     86058          TAB          004          02     
     86059          TAB          004          02     
     86060          TAB          004          02     
     86061          TAB                  
     86062          TAB                  
     86063          TAB                  
     86064          TAB                  
     86065          TAB                  
     86066          TAB                  
     86067          TAB          004          02     
     86068          TAB          004          02     
     86069          TAB          004          02     
     86070          TAB          004          02     
     86071          TAB                  
     86072          TAB                  
     86073          TAB                  
     86074          TAB                  
     86075          TAB                  
     86076          TAB                  
     86077          TAB                  
     86078          TAB                  
     86079          TAB          004          02     
     86080          TAB          004          02     
     86081          TAB                  
     86082          TAB                  
     86083          TAB                  
     86084          TAB                  
     86085          TAB                  
     86086          TAB          004          02     
     86087          TAB          004          02     
     86088          TAB                  
     86089          TAB                  
     86090          TAB          004          02     
     86091          TAB                  
     86092          TAB                  
     86093          TAB                  
     86094          TAB                  
     86095          TAB          004          02     
     86096          TAB          004          02     
     86097          TAB          004          02     
     86098          TAB          004          02     
     86099          TAB          004          02     
     86100          TAB          004          02     
     86101          TAB                  
     86102          TAB                  
     86103          TAB          004          02     
     86104          TAB                  
     86105          TAB          004          02     
     86106          TAB                  
     86107          TAB          004          02     
     86108          TAB          004          02     
     86109          TAB          004          02     
     86110          TAB                  
     86111          TAB                  
     86112          TAB                  
     86113          TAB                  
     86114          TAB                  
     86115          TAB                  
     86116          TAB                  
     86117          TAB                  
     86118          TAB                  
     86119          TAB                  
     86120          TAB          004          02     
     86121          TAB                  
     86122          TAB                  
     86123          TAB                  
     86124          TAB                  
     86125          TAB          004          02     
     86126          TAB          004          02     
     86127          TAB          004     
     86128          TAB          004          02     
     86129          TAB          004          02     
     86130          TAB          004          02     
     86131          TAB                  
     86132          TAB                  
     86133          TAB                  
     86134          TAB                  
     86135          TAB                  
     86136          TAB                  
     86137          TAB          004          02     
     86138          TAB                  
     86139          TAB          004          02     
     86140          TAB          004          02     
     86141          TAB                  
     86142          TAB                  
     86143          TAB          004          02     
     86144          TAB          004          02     
     86145          TAB                  
     86146          TAB                  
     86147          TAB                  
     86148          TAB                  
     86149          TAB          004          02     
     86150          TAB          004          02     
     86151          TAB                  
     86152          TAB                  
     86153          TAB          004          02     
     86154          TAB                  
     86155          TAB                  
     86156          TAB                  
     86157          TAB                  
     86158          TAB                  
     86159          TAB                  
     86160          TAB          004          02     
     86161          TAB                  
     86162          TAB                  
     86163          TAB                  
     86164          TAB                  
     86165          TAB                  
     86166          TAB                  
     86167          TAB          004          02     
     86168          TAB          004          02     
     86169          TAB          004          02     
     86170          TAB          004          02     
     86171          TAB                  
     86172          TAB                  
     86173          TAB                  
     86174          TAB                  
     86175          TAB                  
     86176          TAB                  
     86177          TAB                  
     86178          TAB                  
     86179          TAB          004          02     
     86180          TAB          004          02     
     86181          TAB                  
     86182          TAB                  
     86183          TAB                  
     86184          TAB                  
     86185          TAB                  
     86186          TAB                  
     86187          TAB                  
     86188          TAB                  
     86189          TAB          004          02     
     86190          TAB          004          02     
     86191          TAB                  
     86192          TAB                  
     86193          TAB          004          02     
     86194          TAB                  
     86195          TAB          004          02     
     86196          TAB                  
     86197          TAB                  
     86198          TAB                  
     86199          TAB                  
     86200          TAB          010          05     
     86201          TAB          010     
     86202          TAB                  
     86203          TAB          010     
     86204          TAB          010     
     86205          TAB          010     
     86206          TAB                  
     86207          TAB          010     
     86208          TAB          010     
     86209          TAB          010     
     86210          TAB                  
     86211          TAB                  
     86212          TAB                  
     86213          TAB                  
     86214          TAB          010     
     86215          TAB          010     
     86216          TAB          010     
     86217          TAB                  
     86218          TAB                  
     86219          TAB                  
     86220          TAB          013     
     86221          TAB                  
     86222          TAB                  
     86223          TAB                  
     86224          TAB                  
     86225          TAB                  
     86226          TAB                  
     86227          TAB                  
     86228          TAB                  
     86229          TAB                  
     86230          TAB          013     
     86231          TAB                  
     86232          TAB                  
     86233          TAB          013     
     86234          TAB                  
     86235          TAB          013     
     86236          TAB          013     
     86237          TAB          013     
     86238          TAB          013     
     86239          TAB                  
     86240          TAB          013     
     86241          TAB                  
     86242          TAB                  
     86243          TAB          013     
     86244          TAB          013     
     86245          TAB          013     
     86246          TAB          013     
     86247          TAB          013     
     86248          TAB                  
     86249          TAB                  
     86250          TAB          004     
     86251          TAB                  
     86252          TAB                  
     86253          TAB          004     
     86254          TAB          004     
     86255          TAB          004     
     86256          TAB          004     
     86257          TAB          004     
     86258          TAB          004     
     86259          TAB                  
     86260          TAB          004     
     86261          TAB                  
     86262          TAB                  
     86263          TAB                  
     86264          TAB                  
     86265          TAB          004     
     86266          TAB          004     
     86267          TAB                  
     86268          TAB                  
     86269          TAB                  
     86270          TAB          004     
     86271          TAB          004     
     86272          TAB                  
     86273          TAB          004     
     86274          TAB          004     
     86275          TAB          004     
     86276          TAB          004     
     86277          TAB          004     
     86278          TAB          004     
     86279          TAB                  
     86280          TAB          004     
     86281          TAB          004     
     86282          TAB                  
     86283          TAB          004     
     86284          TAB          004     
     86285          TAB                  
     86286          TAB                  
     86287          TAB          004     
     86288          TAB          004     
     86289          TAB          004     
     86290          TAB          004     
     86291          TAB          004     
     86292          TAB          004     
     86293          TAB          004     
     86294          TAB          004     
     86295          TAB          004     
     86296          TAB          004     
     86297          TAB                  
     86298          TAB          004     
     86299          TAB                  
     86300          TAB          005          03     
     86301          TAB                  
     86302          TAB                  
     86303          TAB                  
     86304          TAB                  
     86305          TAB                  
     86306          TAB                  
     86307          TAB                  
     86308          TAB                  
     86309          TAB                  
     86310          TAB                  
     86311          TAB                  
     86312          TAB                  
     86313          TAB                  
     86314          TAB                  
     86315          TAB                  
     86316          TAB                  
     86317          TAB                  
     86318          TAB                  
     86319          TAB                  
     86320          TAB          005          03     
     86321          TAB                  
     86322          TAB                  
     86323          TAB          005          03     
     86324          TAB          005          03     
     86325          TAB          005          03     
     86326          TAB                  
     86327          TAB                  
     86328          TAB                  
     86329          TAB                  
     86330          TAB          005          03     
     86331          TAB                  
     86332          TAB                  
     86333          TAB                  
     86334          TAB                  
     86335          TAB                  
     86336          TAB                  
     86337          TAB                  
     86338          TAB                  
     86339          TAB                  
     86340          TAB          005          03     
     86341          TAB                  
     86342          TAB                  
     86343          TAB                  
     86344          TAB                  
     86345          TAB                  
     86346          TAB                  
     86347          TAB                  
     86348          TAB                  
     86349          TAB                  
     86350          TAB          005          03     
     86351          TAB                  
     86352          TAB                  
     86353          TAB                  
     86354          TAB                  
     86355          TAB                  
     86356          TAB                  
     86357          TAB          005          03     
     86358          TAB                  
     86359          TAB                  
     86360          TAB          005          03     
     86361          TAB                  
     86362          TAB                  
     86363          TAB          005          03     
     86364          TAB                  
     86365          TAB                  
     86366          TAB                  
     86367          TAB                  
     86368          TAB                  
     86369          TAB          005          03     
     86370          TAB          005          03     
     86371          TAB                  
     86372          TAB                  
     86373          TAB                  
     86374          TAB                  
     86375          TAB                  
     86376          TAB                  
     86377          TAB                  
     86378          TAB                  
     86379          TAB                  
     86380          TAB          005          03     
     86381          TAB                  
     86382          TAB                  
     86383          TAB                  
     86384          TAB                  
     86385          TAB                  
     86386          TAB                  
     86387          TAB                  
     86388          TAB          005          03     
     86389          TAB          005          03     
     86390          TAB                  
     86391          TAB                  
     86392          TAB                  
     86393          TAB                  
